OrderID,Date,Product,Region,Sales,Profit
10692,08/10/2023,Mouse,South,1373,143
10693,02/13/2023,Monitor,West,517,168
10694,07/29/2023,Smartphone,North,1058,260
10695,06/09/2023,Laptop,East,874,238
10696,09/08/2023,Smartphone,North,642,96
10697,09/18/2023,Monitor,Central,1877,462
10698,01/24/2023,Smartphone,Central,1860,512
10699,03/19/2023,Monitor,West,1676,286
10700,03/05/2023,Smartphone,West,1865,538
10701,04/22/2023,Smartphone,West,1306,246
10702,08/12/2023,Laptop,North,726,193
10703,03/15/2023,Mouse,North,124,17
10704,01/04/2023,Mouse,South,1473,343
10705,06/04/2023,Smartphone,East,1505,311
10706,11/01/2023,Keyboard,West,248,30
10707,11/20/2023,Laptop,Central,314,60
10708,12/24/2023,Monitor,South,1877,264
10709,09/13/2023,Keyboard,Central,1093,206
10710,11/16/2023,Mouse,Central,610,111
10711,07/25/2023,Laptop,South,129,38
10712,07/06/2023,Mouse,Central,578,73
10713,11/30/2023,Tablet,South,1817,219
10714,05/07/2023,Tablet,South,650,195
10715,03/23/2023,Keyboard,West,608,165
10716,01/11/2023,Keyboard,West,1883,265
10717,04/25/2023,Tablet,South,472,103
10718,08/15/2023,Monitor,East,76,19
10719,01/07/2023,Mouse,West,900,174
10720,02/13/2023,Printer,South,800,132
10721,03/28/2023,Keyboard,West,159,52
10722,01/06/2023,Laptop,South,183,52
10723,10/26/2023,Tablet,East,1108,130
10724,03/12/2023,Smartphone,South,866,129
10725,08/11/2023,Mouse,West,1253,271
10726,11/04/2023,Keyboard,East,1554,193
10727,07/14/2023,Mouse,East,1539,281
10728,05/19/2023,Monitor,West,461,73
10729,07/23/2023,Keyboard,West,1461,405
10730,12/31/2023,Smartphone,North,942,102
10731,02/03/2023,Keyboard,Central,1649,416
10732,12/22/2023,Smartphone,Central,1947,578
10733,10/26/2023,Mouse,East,84,13
10734,09/08/2023,Smartphone,Central,887,140
10735,06/15/2023,Laptop,Central,1104,160
10736,10/26/2023,Monitor,Central,1196,351
10737,08/08/2023,Tablet,Central,1861,387
10738,01/13/2023,Keyboard,Central,1802,376
10739,06/26/2023,Mouse,South,1755,327
10740,07/21/2023,Monitor,South,1367,465
10741,05/23/2023,Laptop,North,1242,414
10742,12/16/2023,Mouse,North,557,125
10743,09/16/2023,Keyboard,South,1772,529
10744,03/19/2023,Keyboard,East,797,245
10745,02/10/2023,Monitor,West,1264,430
10746,11/11/2023,Printer,North,876,121
10747,02/27/2023,Mouse,East,1221,455
10748,07/07/2023,Printer,Central,1629,320
10749,01/28/2023,Printer,East,1085,315
10750,11/29/2023,Smartphone,East,1393,470
10751,07/14/2023,Keyboard,South,981,231
10752,12/19/2023,Keyboard,North,308,118
10753,03/19/2023,Laptop,North,860,203
10754,09/25/2023,Laptop,East,1773,224
10755,05/03/2023,Laptop,South,1322,235
10756,10/09/2023,Printer,South,1715,424
10757,03/21/2023,Smartphone,South,1453,423
10758,05/06/2023,Keyboard,West,1991,264
10759,03/02/2023,Keyboard,West,612,224
10760,06/25/2023,Printer,North,107,19
10761,04/01/2023,Smartphone,Central,1110,328
10762,07/13/2023,Printer,North,1882,552
10763,10/02/2023,Smartphone,Central,1835,240
10764,10/08/2023,Smartphone,West,923,247
10765,02/21/2023,Printer,South,1600,538
10766,11/03/2023,Laptop,North,1995,237
10767,10/14/2023,Printer,Central,1071,292
10768,09/11/2023,Laptop,Central,279,41
10769,11/22/2023,Smartphone,West,240,94
10770,06/09/2023,Printer,Central,857,196
10771,12/24/2023,Tablet,East,1369,427
10772,10/22/2023,Printer,Central,1315,504
10773,05/14/2023,Keyboard,East,909,183
10774,09/11/2023,Laptop,West,1928,405
10775,03/17/2023,Monitor,East,725,269
10776,11/24/2023,Smartphone,East,634,71
10777,02/28/2023,Mouse,West,129,21
10778,10/11/2023,Laptop,South,1495,404
10779,05/18/2023,Mouse,North,356,43
10780,07/31/2023,Keyboard,East,1553,207
10781,03/21/2023,Tablet,South,1083,278
10782,12/17/2023,Mouse,West,87,16
10783,10/31/2023,Laptop,West,1315,203
10784,04/13/2023,Mouse,South,1710,400
10785,02/17/2023,Laptop,North,977,236
10786,02/14/2023,Smartphone,West,1929,664
10787,08/24/2023,Laptop,North,1729,679
10788,04/22/2023,Printer,South,286,113
10789,09/06/2023,Keyboard,North,851,242
10790,10/10/2023,Monitor,Central,1892,567
10791,10/04/2023,Laptop,East,385,47
10792,12/15/2023,Printer,North,1799,354
10793,08/16/2023,Mouse,South,676,210
10794,12/08/2023,Monitor,East,515,109
10795,02/15/2023,Printer,East,894,161
10796,09/07/2023,Tablet,East,473,73
10797,01/27/2023,Mouse,Central,439,82
10798,02/09/2023,Monitor,South,994,374
10799,02/12/2023,Laptop,West,1933,663
10800,08/07/2023,Keyboard,East,65,25
10801,04/09/2023,Tablet,West,1191,402
10802,04/15/2023,Printer,East,947,243
10803,10/14/2023,Laptop,Central,286,98
10804,01/12/2023,Smartphone,East,1280,406
10805,01/11/2023,Smartphone,North,1472,345
10806,12/30/2023,Printer,East,1922,212
10807,05/07/2023,Keyboard,West,1327,444
10808,10/06/2023,Laptop,West,1621,395
10809,07/02/2023,Mouse,North,455,175
10810,07/29/2023,Mouse,North,879,197
10811,05/21/2023,Mouse,South,1402,482
10812,12/01/2023,Smartphone,Central,1994,268
10813,12/14/2023,Mouse,Central,1818,224
10814,12/03/2023,Mouse,South,1966,260
10815,11/15/2023,Smartphone,West,1356,282
10816,03/14/2023,Laptop,South,513,136
10817,10/06/2023,Tablet,North,1038,230
10818,07/23/2023,Monitor,South,1340,377
10819,11/10/2023,Printer,Central,642,73
10820,03/06/2023,Mouse,East,1125,121
10821,05/12/2023,Keyboard,West,306,51
10822,11/10/2023,Tablet,West,847,288
10823,08/20/2023,Keyboard,Central,1605,366
10824,01/23/2023,Smartphone,East,454,111
10825,09/04/2023,Printer,East,1329,478
10826,01/07/2023,Monitor,Central,401,100
10827,06/11/2023,Printer,Central,1641,510
10828,06/19/2023,Mouse,West,1253,300
10829,05/12/2023,Monitor,North,1608,323
10830,10/20/2023,Printer,North,1670,432
10831,09/27/2023,Laptop,Central,866,102
10832,03/23/2023,Printer,East,1893,271
10833,05/14/2023,Printer,West,1878,349
10834,04/17/2023,Keyboard,East,1213,135
10835,07/01/2023,Mouse,West,1700,407
10836,08/25/2023,Printer,South,447,139
10837,10/21/2023,Laptop,Central,1254,138
10838,12/02/2023,Monitor,South,941,334
10839,04/24/2023,Monitor,North,1456,404
10840,08/22/2023,Printer,North,1979,654
10841,02/15/2023,Printer,North,1095,268
10842,02/01/2023,Smartphone,South,440,57
10843,01/05/2023,Laptop,East,1357,333
10844,03/13/2023,Mouse,North,1495,425
10845,11/10/2023,Smartphone,East,274,88
10846,07/02/2023,Monitor,Central,728,74
10847,01/26/2023,Laptop,East,311,62
10848,02/08/2023,Laptop,South,788,235
10849,05/25/2023,Tablet,South,442,86
10850,07/31/2023,Mouse,South,685,185
10851,02/24/2023,Monitor,South,1350,203
10852,07/08/2023,Printer,North,1452,298
10853,06/13/2023,Mouse,East,811,139
10854,10/11/2023,Tablet,East,178,54
10855,05/20/2023,Printer,West,1582,327
10856,12/14/2023,Tablet,North,1463,448
10857,05/22/2023,Tablet,South,1245,385
10858,06/20/2023,Keyboard,East,1005,120
10859,11/08/2023,Printer,Central,1550,388
10860,02/05/2023,Laptop,South,138,36
10861,04/04/2023,Mouse,West,196,47
10862,12/09/2023,Mouse,South,656,104
10863,09/14/2023,Laptop,Central,1696,662
10864,07/17/2023,Mouse,East,735,207
10865,11/18/2023,Tablet,West,1756,373
10866,12/28/2023,Mouse,Central,1167,451
10867,02/04/2023,Laptop,Central,305,88
10868,08/09/2023,Monitor,North,213,75
10869,11/24/2023,Mouse,East,610,95
10870,12/06/2023,Tablet,West,1035,372
10871,08/01/2023,Keyboard,East,990,294
10872,07/16/2023,Mouse,West,249,89
10873,02/09/2023,Laptop,South,1092,116
10874,04/09/2023,Printer,South,975,153
10875,06/13/2023,Monitor,North,1437,183
10876,10/15/2023,Mouse,South,1797,573
10877,02/28/2023,Smartphone,North,1837,272
10878,03/22/2023,Mouse,East,732,147
10879,11/08/2023,Monitor,North,1324,304
10880,05/23/2023,Monitor,North,1688,472
10881,05/21/2023,Keyboard,West,583,78
10882,08/29/2023,Laptop,Central,1256,444
10883,10/25/2023,Keyboard,East,381,146
10884,07/16/2023,Mouse,North,1767,244
10885,05/09/2023,Tablet,West,612,84
10886,08/27/2023,Monitor,East,677,201
10887,01/14/2023,Mouse,West,1449,226
10888,05/17/2023,Printer,Central,913,179
10889,11/30/2023,Laptop,North,148,23
10890,04/06/2023,Smartphone,Central,1773,307
10891,05/19/2023,Monitor,South,1501,412
10892,01/30/2023,Monitor,South,1360,474
10893,01/06/2023,Monitor,West,1759,575
10894,03/08/2023,Monitor,West,819,92
10895,09/07/2023,Laptop,South,1951,440
10896,11/24/2023,Monitor,Central,845,98
10897,05/28/2023,Mouse,East,1959,423
10898,04/19/2023,Laptop,East,259,59
10899,01/08/2023,Printer,East,1309,418
10900,01/21/2023,Keyboard,East,383,111
10901,05/21/2023,Tablet,North,187,42
10902,04/24/2023,Printer,South,1407,155
10903,12/16/2023,Smartphone,West,281,67
10904,03/26/2023,Tablet,West,1943,625
10905,06/10/2023,Keyboard,Central,256,59
10906,06/20/2023,Keyboard,North,855,292
10907,11/06/2023,Smartphone,Central,1000,317
10908,09/04/2023,Keyboard,West,1851,700
10909,05/07/2023,Mouse,South,1076,325
10910,08/10/2023,Smartphone,North,338,113
10911,09/25/2023,Keyboard,Central,1197,449
10912,04/06/2023,Tablet,North,69,26
10913,01/01/2023,Laptop,East,172,23
10914,07/10/2023,Laptop,Central,1321,246
10915,04/04/2023,Printer,East,722,210
10916,07/14/2023,Printer,West,1702,206
10917,09/07/2023,Laptop,South,134,47
10918,08/26/2023,Laptop,West,748,269
10919,08/10/2023,Monitor,West,1175,171
10920,03/31/2023,Monitor,Central,428,90
10921,03/30/2023,Smartphone,North,796,81
10922,11/03/2023,Keyboard,South,1256,447
10923,11/16/2023,Tablet,West,1669,555
10924,02/12/2023,Keyboard,South,765,262
10925,02/01/2023,Smartphone,West,268,81
10926,03/13/2023,Tablet,South,301,46
10927,01/10/2023,Monitor,South,1398,324
10928,06/26/2023,Smartphone,West,326,111
10929,09/27/2023,Laptop,West,1093,361
10930,06/25/2023,Printer,East,1955,475
10931,05/16/2023,Laptop,East,1844,688
10932,10/14/2023,Keyboard,East,597,197
10933,10/15/2023,Mouse,East,1037,112
10934,06/26/2023,Keyboard,West,1878,691
10935,10/14/2023,Keyboard,South,1946,612
10936,11/06/2023,Keyboard,West,1799,365
10937,01/19/2023,Smartphone,North,1703,314
10938,07/15/2023,Mouse,North,1892,459
10939,09/07/2023,Keyboard,Central,1455,254
10940,11/22/2023,Smartphone,South,906,282
10941,06/23/2023,Tablet,Central,1088,284
10942,05/20/2023,Mouse,Central,1746,514
10943,12/16/2023,Monitor,West,1078,118
10944,09/26/2023,Printer,East,97,15
10945,08/13/2023,Monitor,East,984,137
10946,09/25/2023,Printer,South,527,114
10947,02/26/2023,Keyboard,North,1539,478
10948,03/04/2023,Laptop,South,814,150
10949,10/03/2023,Keyboard,West,1569,361
10950,05/11/2023,Smartphone,West,1436,401
10951,10/20/2023,Smartphone,South,172,67
10952,11/26/2023,Monitor,South,1266,164
10953,11/02/2023,Tablet,North,1914,468
10954,04/24/2023,Printer,West,538,190
10955,08/03/2023,Smartphone,West,1017,289
10956,07/30/2023,Laptop,East,1329,243
10957,02/26/2023,Monitor,Central,1669,474
10958,05/09/2023,Tablet,North,1294,192
10959,02/11/2023,Laptop,Central,1925,502
10960,12/21/2023,Smartphone,Central,1188,275
10961,04/23/2023,Monitor,East,1190,382
10962,11/18/2023,Laptop,East,974,309
10963,09/30/2023,Laptop,Central,446,115
10964,04/18/2023,Mouse,South,842,287
10965,12/24/2023,Tablet,South,1817,462
10966,07/21/2023,Tablet,East,639,244
10967,09/20/2023,Mouse,North,453,75
10968,11/02/2023,Monitor,West,1842,503
10969,07/16/2023,Mouse,North,1650,298
10970,12/31/2023,Smartphone,West,1235,399
10971,05/29/2023,Mouse,North,468,70
10972,11/06/2023,Monitor,Central,1645,614
10973,02/21/2023,Printer,West,1182,154
10974,03/13/2023,Mouse,North,1142,399
10975,04/15/2023,Tablet,West,1359,401
10976,06/06/2023,Mouse,South,646,251
10977,06/05/2023,Laptop,South,209,83
10978,02/24/2023,Smartphone,West,1992,318
10979,08/11/2023,Tablet,West,1629,332
10980,07/02/2023,Printer,West,1533,268
10981,05/18/2023,Laptop,West,1768,203
10982,12/29/2023,Mouse,South,1433,433
10983,01/14/2023,Printer,East,587,215
10984,06/16/2023,Printer,North,980,118
10985,01/01/2023,Mouse,Central,963,202
10986,11/27/2023,Keyboard,West,252,61
10987,01/08/2023,Mouse,East,453,103
10988,12/26/2023,Printer,South,466,87
10989,04/03/2023,Monitor,Central,1382,186
10990,08/06/2023,Printer,West,948,273
10991,03/09/2023,Printer,Central,57,18
10992,09/12/2023,Keyboard,North,420,130
10993,10/28/2023,Tablet,West,1821,255
10994,04/18/2023,Printer,Central,1278,437
10995,11/11/2023,Keyboard,South,860,236
10996,03/24/2023,Laptop,North,611,244
10997,07/04/2023,Laptop,West,1152,320
10998,06/18/2023,Printer,East,371,142
10999,09/06/2023,Printer,South,1056,241
11000,07/12/2023,Smartphone,West,921,171
11001,07/20/2023,Tablet,West,247,55
11002,12/28/2023,Smartphone,North,1128,186
11003,03/12/2023,Smartphone,South,559,58
11004,05/17/2023,Printer,South,1983,747
11005,06/07/2023,Keyboard,Central,1009,156
11006,07/05/2023,Printer,North,1153,359
11007,05/12/2023,Mouse,North,689,240
11008,11/04/2023,Tablet,East,539,112
11009,09/20/2023,Printer,North,1381,355
11010,05/12/2023,Smartphone,North,210,33
11011,04/15/2023,Printer,West,834,226
11012,07/21/2023,Mouse,West,530,119
11013,09/15/2023,Mouse,Central,1803,683
11014,10/19/2023,Printer,North,513,163
11015,06/20/2023,Keyboard,South,886,127
11016,01/28/2023,Monitor,Central,864,189
11017,02/11/2023,Tablet,Central,745,274
11018,11/28/2023,Keyboard,Central,1845,275
11019,10/12/2023,Monitor,North,1037,243
11020,05/16/2023,Printer,North,317,115
11021,06/09/2023,Printer,Central,1461,299
11022,10/02/2023,Keyboard,Central,917,149
11023,04/29/2023,Keyboard,West,1618,228
11024,12/25/2023,Mouse,West,1453,147
11025,02/04/2023,Mouse,West,882,302
11026,11/25/2023,Tablet,South,1355,148
11027,06/01/2023,Mouse,East,1550,383
11028,04/08/2023,Monitor,South,1804,700
11029,05/23/2023,Keyboard,West,798,239
11030,03/11/2023,Smartphone,Central,1402,349
11031,01/28/2023,Monitor,West,1476,309
11032,12/05/2023,Keyboard,West,423,88
11033,04/29/2023,Keyboard,West,507,94
11034,12/21/2023,Keyboard,West,1879,359
11035,03/04/2023,Monitor,West,1817,266
11036,03/25/2023,Keyboard,Central,1694,486
11037,04/14/2023,Monitor,South,1483,583
11038,03/17/2023,Printer,South,189,35
11039,12/23/2023,Tablet,North,797,282
11040,04/25/2023,Tablet,East,1774,489
11041,01/11/2023,Laptop,West,671,230
11042,08/14/2023,Mouse,East,1390,535
11043,06/27/2023,Mouse,East,1178,420
11044,05/01/2023,Tablet,North,105,12
11045,08/13/2023,Monitor,South,1877,672
11046,09/22/2023,Keyboard,North,326,111
11047,09/17/2023,Laptop,West,566,217
11048,12/29/2023,Keyboard,East,1415,308
11049,01/26/2023,Tablet,South,629,129
11050,02/25/2023,Monitor,East,1597,409
11051,11/07/2023,Printer,Central,852,312
11052,02/16/2023,Laptop,North,370,109
11053,08/31/2023,Laptop,South,1548,528
11054,09/16/2023,Printer,North,929,347
11055,06/07/2023,Keyboard,West,1607,494
11056,08/10/2023,Keyboard,South,1545,601
11057,05/30/2023,Printer,North,1459,303
11058,09/03/2023,Laptop,Central,478,56
11059,10/17/2023,Laptop,Central,1859,305
11060,03/25/2023,Mouse,North,935,247
11061,08/25/2023,Laptop,North,796,290
11062,10/01/2023,Laptop,East,795,138
11063,11/07/2023,Laptop,South,360,51
11064,10/18/2023,Monitor,South,1417,382
11065,09/01/2023,Mouse,North,482,72
11066,05/14/2023,Keyboard,East,1428,374
11067,05/21/2023,Keyboard,West,1064,227
11068,12/15/2023,Tablet,North,1173,232
11069,06/15/2023,Smartphone,East,1525,391
11070,04/23/2023,Smartphone,East,183,38
11071,09/28/2023,Tablet,South,265,53
11072,06/09/2023,Smartphone,North,670,93
11073,07/01/2023,Smartphone,South,1219,323
11074,03/27/2023,Tablet,East,648,180
11075,04/16/2023,Monitor,East,1066,375
11076,07/30/2023,Smartphone,Central,1029,350
11077,03/01/2023,Smartphone,Central,496,157
11078,05/29/2023,Monitor,North,1946,421
11079,05/06/2023,Tablet,North,1681,246
11080,02/07/2023,Keyboard,Central,607,166
11081,10/03/2023,Mouse,Central,1398,284
11082,08/28/2023,Printer,West,414,77
11083,08/25/2023,Tablet,Central,1825,317
11084,02/01/2023,Laptop,Central,1820,379
11085,07/06/2023,Monitor,North,1994,466
11086,04/20/2023,Mouse,Central,551,78
11087,05/06/2023,Laptop,West,62,8
11088,06/08/2023,Mouse,Central,1215,155
11089,10/22/2023,Mouse,East,1740,680
11090,12/21/2023,Tablet,North,1953,478
11091,09/14/2023,Tablet,North,1981,477
11092,08/27/2023,Tablet,South,1196,167
11093,04/26/2023,Keyboard,North,1135,446
11094,01/01/2023,Smartphone,West,813,244
11095,08/03/2023,Smartphone,South,816,168
11096,12/05/2023,Monitor,East,409,115
11097,05/06/2023,Laptop,Central,850,207
11098,03/20/2023,Mouse,West,544,96
11099,07/15/2023,Monitor,South,321,42
11100,08/08/2023,Keyboard,West,518,137
11101,04/15/2023,Monitor,East,1134,395
11102,10/19/2023,Tablet,Central,1748,689
11103,02/13/2023,Smartphone,East,1636,286
11104,09/02/2023,Tablet,North,592,234
11105,04/18/2023,Printer,South,432,104
11106,08/15/2023,Monitor,West,443,104
11107,06/21/2023,Laptop,North,130,19
11108,06/08/2023,Printer,East,1083,109
11109,12/04/2023,Monitor,South,1824,190
11110,11/22/2023,Laptop,West,1153,447
11111,06/25/2023,Mouse,West,1403,307
11112,11/15/2023,Laptop,West,710,141
11113,12/31/2023,Laptop,South,1659,563
11114,03/26/2023,Monitor,Central,1069,277
11115,07/25/2023,Keyboard,Central,1715,594
11116,01/07/2023,Monitor,Central,527,186
11117,06/08/2023,Keyboard,North,1755,226
11118,02/19/2023,Smartphone,West,56,6
11119,09/27/2023,Laptop,Central,223,24
11120,06/14/2023,Keyboard,North,914,177
11121,09/05/2023,Printer,East,526,140
11122,07/04/2023,Mouse,South,1283,403
11123,12/28/2023,Keyboard,Central,225,72
11124,12/15/2023,Smartphone,West,607,217
11125,05/04/2023,Monitor,North,1698,404
11126,12/17/2023,Laptop,North,1956,711
11127,07/02/2023,Printer,East,274,81
11128,07/27/2023,Printer,West,443,135
11129,07/05/2023,Smartphone,South,1304,501
11130,08/17/2023,Smartphone,North,1533,417
11131,08/22/2023,Printer,East,1484,306
11132,09/30/2023,Tablet,East,1021,373
11133,05/09/2023,Monitor,North,420,92
11134,08/17/2023,Monitor,Central,445,108
11135,08/26/2023,Mouse,Central,933,332
11136,08/01/2023,Mouse,Central,1067,321
11137,12/18/2023,Keyboard,West,1031,266
11138,02/08/2023,Printer,West,275,47
11139,11/20/2023,Mouse,South,1895,357
11140,05/22/2023,Printer,East,1608,164
11141,02/20/2023,Smartphone,North,497,69
11142,02/25/2023,Printer,North,579,96
11143,06/18/2023,Keyboard,East,75,19
11144,10/24/2023,Mouse,Central,91,13
11145,07/03/2023,Keyboard,South,965,248
11146,12/31/2023,Keyboard,East,261,102
11147,01/28/2023,Keyboard,Central,1735,672
11148,10/09/2023,Mouse,West,1199,354
11149,03/19/2023,Monitor,West,683,213
11150,10/30/2023,Mouse,West,940,270
11151,04/28/2023,Laptop,North,1788,581
11152,11/10/2023,Printer,North,509,70
11153,06/03/2023,Laptop,West,1358,466
11154,03/01/2023,Monitor,North,1431,338
11155,09/13/2023,Monitor,South,1654,617
11156,01/08/2023,Printer,Central,579,185
11157,01/15/2023,Laptop,South,1692,275
11158,07/02/2023,Tablet,East,608,150
11159,11/27/2023,Monitor,North,1265,156
11160,08/05/2023,Keyboard,Central,156,29
11161,10/11/2023,Monitor,South,728,272
11162,10/09/2023,Keyboard,West,1686,309
11163,04/28/2023,Monitor,West,1674,330
11164,05/10/2023,Mouse,South,1517,599
11165,02/24/2023,Printer,West,1407,283
11166,09/14/2023,Keyboard,East,1461,338
11167,08/06/2023,Laptop,East,1871,349
11168,06/27/2023,Monitor,West,1203,396
11169,10/13/2023,Monitor,South,1483,360
11170,11/30/2023,Mouse,West,142,29
11171,03/24/2023,Monitor,North,1772,634
11172,12/29/2023,Printer,North,1833,378
11173,01/05/2023,Monitor,North,1978,394
11174,10/26/2023,Laptop,North,876,91
11175,10/21/2023,Laptop,Central,667,201
11176,08/25/2023,Smartphone,West,1656,503
11177,05/01/2023,Tablet,West,332,97
11178,11/04/2023,Tablet,South,1061,314
11179,06/16/2023,Mouse,Central,219,82
11180,10/06/2023,Tablet,Central,1846,711
11181,03/15/2023,Monitor,Central,287,29
11182,09/10/2023,Smartphone,West,768,122
11183,01/09/2023,Smartphone,North,955,126
11184,10/13/2023,Laptop,Central,1907,728
11185,10/23/2023,Printer,East,780,114
11186,11/24/2023,Tablet,East,703,148
11187,10/29/2023,Tablet,Central,1881,313
11188,05/31/2023,Tablet,Central,1363,162
11189,01/27/2023,Mouse,East,1159,330
11190,05/27/2023,Monitor,South,1041,398
11191,12/12/2023,Mouse,East,935,131
11192,08/31/2023,Mouse,West,853,190
11193,11/03/2023,Printer,West,873,143
11194,09/28/2023,Printer,West,1108,413
11195,09/06/2023,Monitor,North,1647,214
11196,02/21/2023,Keyboard,Central,875,185
11197,08/15/2023,Keyboard,Central,965,183
11198,10/12/2023,Printer,South,1666,290
11199,12/26/2023,Monitor,North,859,308
11200,07/10/2023,Printer,Central,386,77
11201,09/02/2023,Monitor,Central,808,195
11202,10/17/2023,Laptop,Central,1216,364
11203,03/06/2023,Keyboard,North,1957,575
11204,05/10/2023,Monitor,West,737,245
11205,11/08/2023,Printer,South,731,181
11206,11/15/2023,Monitor,Central,1696,373
11207,10/31/2023,Printer,Central,557,88
11208,12/30/2023,Keyboard,East,1983,311
11209,07/28/2023,Smartphone,Central,806,288
11210,03/31/2023,Tablet,South,438,62
11211,05/31/2023,Monitor,South,1132,196
11212,11/13/2023,Printer,East,647,220
11213,11/10/2023,Printer,Central,1950,508
11214,11/08/2023,Monitor,South,1752,340
11215,06/15/2023,Monitor,West,241,78
11216,07/30/2023,Monitor,North,1079,377
11217,04/30/2023,Mouse,North,1759,528
11218,03/18/2023,Keyboard,West,1184,244
11219,10/22/2023,Smartphone,Central,609,189
11220,08/14/2023,Smartphone,North,297,101
11221,08/03/2023,Laptop,East,305,72
11222,10/20/2023,Smartphone,West,847,146
11223,03/24/2023,Printer,South,510,147
11224,05/18/2023,Monitor,West,1932,440
11225,09/18/2023,Keyboard,Central,1678,603
11226,10/18/2023,Smartphone,West,1873,717
11227,09/26/2023,Monitor,East,199,72
11228,04/25/2023,Tablet,South,346,83
11229,11/22/2023,Laptop,Central,462,59
11230,01/10/2023,Keyboard,East,304,84
11231,07/25/2023,Tablet,South,255,72
11232,04/11/2023,Keyboard,West,1388,155
11233,11/16/2023,Tablet,West,553,94
11234,07/06/2023,Monitor,North,299,37
11235,02/15/2023,Keyboard,South,1113,233
11236,01/28/2023,Mouse,East,201,36
11237,02/13/2023,Keyboard,North,192,47
11238,11/30/2023,Mouse,East,1708,582
11239,09/28/2023,Monitor,South,911,196
11240,10/19/2023,Laptop,South,1319,143
11241,11/03/2023,Mouse,South,896,323
11242,06/28/2023,Laptop,North,979,244
11243,06/16/2023,Mouse,West,966,332
11244,02/21/2023,Monitor,West,1791,410
11245,02/27/2023,Printer,West,522,128
11246,04/10/2023,Smartphone,East,891,175
11247,06/16/2023,Keyboard,Central,299,114
11248,04/01/2023,Tablet,Central,1594,501
11249,04/14/2023,Keyboard,South,1091,157
11250,03/30/2023,Laptop,West,1300,206
11251,10/11/2023,Mouse,North,1544,527
11252,06/09/2023,Printer,North,1983,587
11253,02/20/2023,Monitor,East,620,145
11254,04/14/2023,Printer,North,1888,390
11255,10/19/2023,Mouse,Central,525,126
11256,09/01/2023,Monitor,North,1756,364
11257,02/07/2023,Smartphone,East,1559,536
11258,08/31/2023,Printer,North,462,91
11259,05/21/2023,Keyboard,South,1190,149
11260,03/09/2023,Keyboard,East,816,204
11261,08/12/2023,Tablet,West,1448,258
11262,05/06/2023,Laptop,East,1317,294
11263,10/19/2023,Monitor,East,1641,352
11264,01/31/2023,Keyboard,West,658,162
11265,01/08/2023,Tablet,Central,1422,326
11266,10/05/2023,Tablet,East,1995,436
11267,03/25/2023,Mouse,South,348,72
11268,02/25/2023,Mouse,Central,835,149
11269,02/19/2023,Laptop,East,213,73
11270,02/14/2023,Mouse,South,1470,522
11271,09/17/2023,Monitor,Central,1602,519
11272,10/24/2023,Mouse,West,1939,335
11273,05/21/2023,Mouse,East,1643,364
11274,05/16/2023,Mouse,Central,1423,435
11275,04/25/2023,Keyboard,East,1291,386
11276,04/25/2023,Mouse,West,1247,301
11277,07/24/2023,Monitor,North,1408,403
11278,02/04/2023,Smartphone,South,584,164
11279,11/25/2023,Laptop,Central,1500,165
11280,11/02/2023,Smartphone,West,681,142
11281,11/01/2023,Smartphone,Central,723,115
11282,03/21/2023,Monitor,West,692,133
11283,05/13/2023,Keyboard,West,504,184
11284,10/21/2023,Printer,South,1203,367
11285,05/25/2023,Keyboard,Central,1363,182
11286,07/17/2023,Printer,Central,840,302
11287,07/02/2023,Printer,Central,1032,113
11288,10/25/2023,Tablet,North,789,295
11289,01/05/2023,Smartphone,West,786,206
11290,07/05/2023,Monitor,North,1576,468
11291,09/25/2023,Keyboard,South,1903,449
11292,05/30/2023,Monitor,West,1689,378
11293,03/06/2023,Smartphone,West,215,59
11294,01/24/2023,Keyboard,East,197,76
11295,04/16/2023,Smartphone,West,1807,418
11296,02/19/2023,Monitor,East,1170,175
11297,06/24/2023,Printer,East,1380,160
11298,01/09/2023,Keyboard,Central,398,109
11299,07/18/2023,Mouse,North,169,42
11300,10/06/2023,Keyboard,West,919,132
11301,01/30/2023,Printer,East,707,252
11302,03/25/2023,Mouse,Central,116,39
11303,02/10/2023,Tablet,North,285,88
11304,05/27/2023,Smartphone,West,542,144
11305,05/22/2023,Keyboard,North,501,140
11306,01/06/2023,Keyboard,Central,1749,357
11307,07/18/2023,Printer,North,1168,129
11308,01/23/2023,Mouse,West,59,22
11309,11/24/2023,Tablet,East,237,71
11310,01/27/2023,Keyboard,South,440,174
11311,02/01/2023,Smartphone,East,1781,592
11312,04/13/2023,Mouse,East,1595,223
11313,04/29/2023,Smartphone,East,500,71
11314,12/09/2023,Laptop,Central,651,118
11315,02/16/2023,Monitor,North,758,165
11316,07/31/2023,Tablet,West,515,60
11317,11/27/2023,Monitor,Central,1723,633
11318,03/06/2023,Monitor,Central,294,50
11319,06/09/2023,Printer,East,339,59
11320,09/14/2023,Laptop,South,283,84
11321,03/26/2023,Monitor,North,511,86
11322,03/17/2023,Smartphone,North,385,68
11323,08/15/2023,Laptop,East,1618,526
11324,09/17/2023,Smartphone,West,1592,162
11325,07/26/2023,Keyboard,South,1349,499
11326,07/06/2023,Laptop,South,1127,264
11327,04/08/2023,Mouse,South,1181,332
11328,09/02/2023,Tablet,South,823,287
11329,01/16/2023,Keyboard,North,1796,614
11330,04/10/2023,Keyboard,Central,1886,551
